X;time;peak;backend
[64, 32, 4, 1];0.0013391572429100052;0.3728627891948463;tvm
[64, 32, 4, 4];0.0032353895949199796;0.15433130697641823;mlir
[64, 32, 4, 4];0.0035499188816174865;0.14065727173303563;tvm
[64, 32, 8, 1];0.002079918311210349;0.24006803636020618;mlir
[64, 32, 8, 1];0.0009612620924599469;0.5194440815658297;tvm
[64, 32, 8, 4];0.0034252178738825023;0.14577814409099787;mlir
[64, 32, 8, 4];0.0051365154213272035;0.0972102415362528;tvm
[64, 64, 1, 1];0.0031445561326108873;0.15878931197431792;mlir
[64, 64, 1, 1];0.0017407267587259412;0.28684680249723077;tvm
[64, 64, 1, 4];0.0021236432367004454;0.23512513596102563;mlir
[64, 64, 1, 4];0.0017617925768718123;0.2834169648100608;tvm
[64, 64, 2, 1];0.0027352192264515907;0.1825527913569388;mlir
[64, 64, 2, 1];0.0019471720152068883;0.2564344089080653;tvm
[64, 64, 2, 4];0.002414322516415268;0.20681657126044897;mlir
[64, 64, 2, 4];0.005399821966420859;0.09247006806279359;tvm
[64, 64, 4, 1];0.0034152878797613084;0.14620199594910926;mlir
[64, 64, 4, 1];0.0010414826829219237;0.4794337082600702;tvm
[64, 64, 4, 4];0.0024852976494003087;0.2009103033925892;mlir
[64, 64, 4, 4];0.0032725099590606987;0.15258071358329006;tvm
[64, 128, 1, 1];0.0027201404445804656;0.18356475150271753;mlir
[64, 128, 1, 1];0.0017171284416690469;0.2907889081824097;tvm
[64, 128, 1, 4];0.0019129436986986548;0.26102279178503035;mlir
[64, 128, 1, 4];0.0017009272414725274;0.2935586500041187;tvm
[64, 128, 2, 1];0.002173138957004994;0.22976989260275696;mlir
[64, 128, 2, 1];0.0019080281490460038;0.261695250676234;tvm
[64, 128, 2, 4];0.0021461222204379737;0.23266238055165597;mlir
[64, 128, 2, 4];0.00520995951956138;0.09583988184306316;tvm
[64, 256, 1, 1];0.003980097477324307;0.12545469240556967;mlir
[64, 256, 1, 1];0.0035597835667431355;0.14026748969425043;tvm
[64, 256, 1, 4];0.0036654779105447233;0.1362228655983637;mlir
[64, 256, 1, 4];0.003553912858478725;0.1404991975452214;tvm
[128, 16, 1, 1];0.004802064329851419;0.10398067798840886;mlir
[128, 16, 1, 1];0.010407030582427979;0.04797928677225162;tvm
[128, 16, 1, 4];0.004160153155680746;0.12002488516079604;mlir
[128, 16, 1, 4];0.010408521513454616;0.047972414152812615;tvm
[128, 16, 2, 1];0.004053402110002935;0.1231858797156306;mlir
[128, 16, 2, 1];0.005210220173466951;0.09583508722044068;tvm
[128, 16, 2, 4];0.004864075977820903;0.10265503808713121;mlir
[128, 16, 2, 4];0.01034335745498538;0.048274644566328635;tvm
[128, 16, 4, 1];0.003868131374474615;0.1290860770802348;mlir
[128, 16, 4, 1];0.0020887676801066846;0.23905095311336957;tvm
[128, 16, 4, 4];0.005516020115464926;0.09052213268076864;mlir
[128, 16, 4, 4];0.010380340041592717;0.04810265393630504;tvm
[128, 16, 8, 1];0.004377484670840204;0.11406594021631745;mlir
[128, 16, 8, 1];0.0018281136872246861;0.2731350398234479;tvm
[128, 16, 8, 4];0.0060320194461382926;0.08277856350107946;mlir
[128, 16, 8, 4];0.010499386582523584;0.04755724544832314;tvm
[128, 32, 1, 1];0.0036351391463540494;0.13735977762026297;mlir
[128, 32, 1, 1];0.0066565138986334205;0.07501252342677679;tvm
[128, 32, 1, 4];0.0028543382068164647;0.17493438709171558;mlir
[128, 32, 1, 4];0.0066837797639891505;0.07470651673057062;tvm
[128, 32, 2, 1];0.004032034252304584;0.12383870610139487;mlir
[128, 32, 2, 1];0.002909313974669203;0.17162874447701335;tvm
[128, 32, 2, 4];0.0034855063422583044;0.14325663353645993;mlir
[128, 32, 2, 4];0.0065009830286726356;0.07680713863728635;tvm
[128, 32, 4, 1];0.00595704757142812;0.08382036550401413;mlir
[128, 32, 4, 1];0.0013969706778880209;0.3574319151185002;tvm
[128, 32, 4, 4];0.0039548714412376285;0.12625490162725697;mlir
[128, 32, 4, 4];0.00649454549420625;0.07688327154030213;tvm
[128, 64, 1, 1];0.0029791102278977633;0.16760773068617066;mlir
[128, 64, 1, 1];0.0039063277072273195;0.12782386481248895;tvm
[128, 64, 1, 4];0.0023926097492221743;0.20869341727134225;mlir
[128, 64, 1, 4];0.00392249267315492;0.12729709049023988;tvm
[128, 64, 2, 1];0.0029518315277528018;0.16915664056953592;mlir
[128, 64, 2, 1];0.0019220106187276542;0.2597914391817717;tvm
[128, 64, 2, 4];0.002958925935672596;0.16875106562895548;mlir
[128, 64, 2, 4];0.003938922309316695;0.12676612168279214;tvm
[128, 128, 1, 1];0.003943134215660393;0.1266307149218553;mlir
[128, 128, 1, 1];0.0036765275872312486;0.13581345248056154;tvm
[128, 128, 1, 4];0.003867846797220409;0.12909557460257673;mlir
[128, 128, 1, 4];0.003636159817688167;0.13732122068258498;tvm
[256, 16, 1, 1];0.004377407545689493;0.11406794993388163;mlir
[256, 16, 1, 1];0.010297205299139023;0.04849101190627465;tvm
[256, 16, 1, 4];0.004381701932288706;0.11395615504614952;mlir
[256, 16, 1, 4];0.010314227896742523;0.04841098235958141;tvm
[256, 16, 2, 1];0.004383134073577821;0.11391892111443519;mlir
[256, 16, 2, 1];0.004943418374750763;0.10100741367800567;tvm
[256, 16, 2, 4];0.005400420690421015;0.09245981625979176;mlir
[256, 16, 2, 4];0.010348860989324749;0.04824897206339661;tvm
[256, 16, 4, 1];0.004272215825039893;0.1168765636406588;mlir
[256, 16, 4, 1];0.0022191970492713153;0.225001157479846;tvm
[256, 16, 4, 4];0.009557489422149956;0.052244044717925764;mlir
[256, 16, 4, 4];0.010503512225113809;0.047538565582665795;tvm
[256, 32, 1, 1];0.003517908917274326;0.14193713268414554;mlir
[256, 32, 1, 1];0.006409052177332342;0.07790885312619486;tvm
[256, 32, 1, 4];0.0033525688340887427;0.14893710747556502;mlir
[256, 32, 1, 4];0.0061240658396855;0.08153437892946418;tvm
[256, 32, 2, 1];0.0036406852887012064;0.13715052666363123;mlir
[256, 32, 2, 1];0.002493982552550733;0.20021066476636767;tvm
[256, 32, 2, 4];0.005066079611424357;0.09856179591728083;mlir
[256, 32, 2, 4];0.006453870912082493;0.07736781716955457;tvm
[256, 64, 1, 1];0.00418720964808017;0.11924932036561464;mlir
[256, 64, 1, 1];0.004027731891255826;0.12397098869612665;tvm
[256, 64, 1, 4];0.004311042197514325;0.1158239427695246;mlir
[256, 64, 1, 4];0.0039030475891195238;0.12793128788740832;tvm
